model,setting,groupn,run,s,a,first.stable.gen,n.gens.stable,first.stable.gen.fuzzy,n.gens.stable.fuzzy
pnov,x,30,2,0.1,0,1,99,100,0
pnov,x,30,3,0.1,0,1,99,100,0
pnov,x,30,4,0.1,0,1,99,100,0
pnov,x,30,5,0.1,0,1,99,100,0
pnov,x,30,6,0.1,0,1,99,100,0
pnov,x,30,7,0.1,0,1,99,100,0
pnov,x,30,8,0.1,0,1,99,100,0
pnov,x,30,9,0.1,0,1,99,100,0
pnov,x,30,10,0.1,0,1,99,100,0
pnov,x,30,11,0.1,0,1,99,100,0
pnov,x,30,12,0.1,0,1,99,100,0
pnov,x,30,13,0.1,0,1,99,100,0
pnov,x,30,14,0.1,0,1,99,100,0
pnov,x,30,15,0.1,0,1,99,100,0
pnov,x,30,16,0.1,0,1,99,100,0
pnov,x,30,17,0.1,0,1,99,100,0
pnov,x,30,18,0.1,0,1,99,100,0
pnov,x,30,19,0.1,0,1,99,100,0
pnov,x,30,20,0.1,0,1,99,100,0
pnov,x,30,1,0.1,1,100,0,100,0
pnov,x,30,2,0.1,1,99,1,100,0
pnov,x,30,3,0.1,1,100,0,100,0
pnov,x,30,4,0.1,1,100,0,100,0
pnov,x,30,5,0.1,1,99,1,100,0
pnov,x,30,6,0.1,1,100,0,100,0
pnov,x,30,7,0.1,1,100,0,100,0
pnov,x,30,8,0.1,1,100,0,100,0
pnov,x,30,9,0.1,1,99,1,100,0
pnov,x,30,10,0.1,1,100,0,100,0
pnov,x,30,11,0.1,1,100,0,100,0
pnov,x,30,12,0.1,1,99,1,100,0
pnov,x,30,13,0.1,1,100,0,100,0
pnov,x,30,14,0.1,1,100,0,100,0
pnov,x,30,15,0.1,1,100,0,100,0
pnov,x,30,16,0.1,1,100,0,100,0
pnov,x,30,17,0.1,1,99,1,100,0
pnov,x,30,18,0.1,1,99,1,100,0
pnov,x,30,19,0.1,1,100,0,100,0
pnov,x,30,20,0.1,1,100,0,100,0
pnov,x,30,1,0.1,2,100,0,100,0
pnov,x,30,2,0.1,2,100,0,100,0
pnov,x,30,3,0.1,2,100,0,100,0
pnov,x,30,4,0.1,2,99,1,100,0
pnov,x,30,5,0.1,2,98,2,100,0
pnov,x,30,6,0.1,2,97,3,100,0
pnov,x,30,7,0.1,2,100,0,100,0
pnov,x,30,8,0.1,2,99,1,100,0
pnov,x,30,9,0.1,2,99,1,100,0
pnov,x,30,10,0.1,2,100,0,100,0
pnov,x,30,11,0.1,2,98,2,100,0
pnov,x,30,12,0.1,2,97,3,100,0
pnov,x,30,13,0.1,2,100,0,100,0
pnov,x,30,14,0.1,2,94,6,100,0
pnov,x,30,15,0.1,2,98,2,100,0
pnov,x,30,16,0.1,2,100,0,100,0
pnov,x,30,17,0.1,2,100,0,100,0
pnov,x,30,18,0.1,2,96,4,100,0
pnov,x,30,19,0.1,2,98,2,100,0
pnov,x,30,20,0.1,2,99,1,100,0
pnov,x,30,1,0.1,3,99,1,100,0
pnov,x,30,2,0.1,3,100,0,100,0
pnov,x,30,3,0.1,3,100,0,100,0
pnov,x,30,4,0.1,3,97,3,100,0
pnov,x,30,5,0.1,3,100,0,100,0
pnov,x,30,6,0.1,3,100,0,100,0
pnov,x,30,7,0.1,3,96,4,100,0
pnov,x,30,8,0.1,3,99,1,100,0
pnov,x,30,9,0.1,3,99,1,100,0
pnov,x,30,10,0.1,3,98,2,100,0
pnov,x,30,11,0.1,3,97,3,100,0
pnov,x,30,12,0.1,3,100,0,100,0
pnov,x,30,13,0.1,3,99,1,100,0
pnov,x,30,14,0.1,3,100,0,100,0
pnov,x,30,15,0.1,3,95,5,100,0
pnov,x,30,16,0.1,3,99,1,100,0
pnov,x,30,17,0.1,3,98,2,100,0
pnov,x,30,18,0.1,3,100,0,100,0
pnov,x,30,19,0.1,3,99,1,100,0
pnov,x,30,20,0.1,3,100,0,100,0
pnov,x,30,1,0.1,4,97,3,100,0
pnov,x,30,2,0.1,4,100,0,100,0
pnov,x,30,3,0.1,4,98,2,100,0
pnov,x,30,4,0.1,4,96,4,100,0
pnov,x,30,5,0.1,4,98,2,100,0
pnov,x,30,6,0.1,4,95,5,100,0
pnov,x,30,7,0.1,4,100,0,100,0
pnov,x,30,8,0.1,4,99,1,100,0
pnov,x,30,9,0.1,4,100,0,100,0
pnov,x,30,10,0.1,4,100,0,100,0
pnov,x,30,11,0.1,4,99,1,100,0
pnov,x,30,12,0.1,4,97,3,100,0
pnov,x,30,13,0.1,4,100,0,100,0
pnov,x,30,14,0.1,4,97,3,100,0
pnov,x,30,15,0.1,4,99,1,100,0
pnov,x,30,16,0.1,4,100,0,100,0
pnov,x,30,17,0.1,4,100,0,100,0
pnov,x,30,18,0.1,4,95,5,100,0
pnov,x,30,19,0.1,4,99,1,100,0
pnov,x,30,20,0.1,4,100,0,100,0
pnov,x,30,1,0.1,5,100,0,100,0
pnov,x,30,2,0.1,5,100,0,100,0
pnov,x,30,3,0.1,5,96,4,100,0
pnov,x,30,4,0.1,5,100,0,100,0
pnov,x,30,5,0.1,5,100,0,100,0
pnov,x,30,6,0.1,5,97,3,100,0
pnov,x,30,7,0.1,5,100,0,100,0
pnov,x,30,8,0.1,5,100,0,100,0
pnov,x,30,9,0.1,5,99,1,100,0
pnov,x,30,10,0.1,5,95,5,100,0
pnov,x,30,11,0.1,5,100,0,100,0
pnov,x,30,12,0.1,5,95,5,100,0
pnov,x,30,13,0.1,5,99,1,100,0
pnov,x,30,14,0.1,5,99,1,100,0
pnov,x,30,15,0.1,5,98,2,100,0
pnov,x,30,16,0.1,5,100,0,100,0
pnov,x,30,17,0.1,5,96,4,100,0
pnov,x,30,18,0.1,5,97,3,100,0
pnov,x,30,19,0.1,5,97,3,100,0
pnov,x,30,20,0.1,5,100,0,100,0
pnov,x,30,1,0.1,6,100,0,100,0
pnov,x,30,2,0.1,6,96,4,100,0
pnov,x,30,3,0.1,6,100,0,100,0
pnov,x,30,4,0.1,6,97,3,100,0
pnov,x,30,5,0.1,6,97,3,100,0
pnov,x,30,6,0.1,6,100,0,100,0
pnov,x,30,7,0.1,6,99,1,100,0
pnov,x,30,8,0.1,6,100,0,100,0
pnov,x,30,9,0.1,6,100,0,100,0
pnov,x,30,10,0.1,6,100,0,100,0
pnov,x,30,11,0.1,6,100,0,100,0
pnov,x,30,12,0.1,6,100,0,100,0
pnov,x,30,13,0.1,6,98,2,100,0
pnov,x,30,14,0.1,6,100,0,100,0
pnov,x,30,15,0.1,6,99,1,100,0
pnov,x,30,16,0.1,6,100,0,100,0
pnov,x,30,17,0.1,6,97,3,100,0
pnov,x,30,18,0.1,6,100,0,100,0
pnov,x,30,19,0.1,6,98,2,100,0
pnov,x,30,20,0.1,6,100,0,100,0
pnov,x,30,1,0.1,7,100,0,100,0
pnov,x,30,2,0.1,7,100,0,100,0
pnov,x,30,3,0.1,7,100,0,100,0
pnov,x,30,4,0.1,7,100,0,100,0
pnov,x,30,5,0.1,7,100,0,100,0
pnov,x,30,6,0.1,7,95,5,100,0
pnov,x,30,7,0.1,7,98,2,100,0
pnov,x,30,8,0.1,7,98,2,100,0
pnov,x,30,9,0.1,7,100,0,100,0
pnov,x,30,10,0.1,7,100,0,100,0
pnov,x,30,11,0.1,7,100,0,100,0
pnov,x,30,12,0.1,7,97,3,100,0
pnov,x,30,13,0.1,7,98,2,100,0
pnov,x,30,14,0.1,7,100,0,100,0
pnov,x,30,15,0.1,7,100,0,100,0
pnov,x,30,16,0.1,7,100,0,100,0
pnov,x,30,17,0.1,7,99,1,100,0
pnov,x,30,18,0.1,7,100,0,100,0
pnov,x,30,19,0.1,7,100,0,100,0
pnov,x,30,20,0.1,7,100,0,100,0
pnov,x,30,1,0.1,8,98,2,100,0
pnov,x,30,2,0.1,8,100,0,100,0
pnov,x,30,3,0.1,8,100,0,100,0
pnov,x,30,4,0.1,8,97,3,100,0
pnov,x,30,5,0.1,8,98,2,100,0
pnov,x,30,6,0.1,8,100,0,100,0
pnov,x,30,7,0.1,8,99,1,100,0
pnov,x,30,8,0.1,8,98,2,100,0
pnov,x,30,9,0.1,8,100,0,100,0
pnov,x,30,10,0.1,8,96,4,100,0
pnov,x,30,11,0.1,8,100,0,100,0
pnov,x,30,12,0.1,8,94,6,100,0
pnov,x,30,13,0.1,8,100,0,100,0
pnov,x,30,14,0.1,8,100,0,100,0
pnov,x,30,15,0.1,8,100,0,100,0
pnov,x,30,16,0.1,8,95,5,100,0
pnov,x,30,17,0.1,8,100,0,100,0
pnov,x,30,18,0.1,8,100,0,100,0
pnov,x,30,19,0.1,8,99,1,100,0
pnov,x,30,20,0.1,8,100,0,100,0
pnov,x,30,1,0.1,9,100,0,100,0
pnov,x,30,2,0.1,9,98,2,100,0
pnov,x,30,3,0.1,9,100,0,100,0
pnov,x,30,4,0.1,9,98,2,100,0
pnov,x,30,5,0.1,9,100,0,100,0
pnov,x,30,6,0.1,9,100,0,100,0
pnov,x,30,7,0.1,9,96,4,100,0
